global_step,obey_top,obey_bottom,success_top,success_bottom,wrong_steps,segment_return,approx_kl,sps
2539520,0.835,0.915,0.56,0.58,51.585,1.421382190193981,0.011339235119521618,175
2547712,0.83,0.92,0.545,0.58,53.99,0.05599733255803585,0.03366398811340332,175
2555904,0.815,0.915,0.535,0.595,61.895,0.5809634149773046,0.006251169368624687,176
2564096,0.83,0.925,0.535,0.61,64.45,-0.1758306857664138,0.012771815992891788,176
2572288,0.83,0.925,0.525,0.605,65.025,-0.38976034172810614,0.0076125324703752995,176
2580480,0.825,0.93,0.535,0.6,50.49,1.1457175442483276,0.006834150291979313,176
2588672,0.82,0.93,0.515,0.605,48.085,0.12432611710391939,0.01407209224998951,176
2596864,0.815,0.93,0.525,0.595,46.645,1.1883999818237498,0.012543956749141216,176
2605056,0.815,0.935,0.535,0.6,46.045,1.1811910581309348,0.006866626441478729,176
2613248,0.815,0.95,0.535,0.61,48.385,0.6754899811930954,0.003338167443871498,177
2621440,0.805,0.96,0.53,0.635,54.075,0.6581580019555986,0.014041554182767868,177
2629632,0.79,0.96,0.53,0.63,62.445,0.17156394245103002,0.012758761644363403,177
2637824,0.78,0.96,0.535,0.635,57.18,0.7542588425567374,0.0063121444545686245,177
2646016,0.79,0.96,0.56,0.645,54.9,0.5938160445075482,0.005896775983273983,177
2654208,0.785,0.96,0.555,0.635,57.39,-0.9154181154444814,0.006312282755970955,177
2662400,0.795,0.955,0.58,0.61,64.96,0.10221108188852668,0.005992013029754162,178
2670592,0.795,0.96,0.575,0.605,72.945,-1.0761022625956684,0.01035294495522976,178
2678784,0.795,0.96,0.58,0.595,70.6,1.4725490066921338,0.008099687285721302,178
2686976,0.795,0.965,0.595,0.585,68.045,0.8536362102022395,0.006379474885761738,178
2695168,0.785,0.96,0.585,0.59,77.145,1.2653911170782521,0.00645140465348959,178
2703360,0.79,0.96,0.575,0.59,67.155,1.3070713164051995,0.010851068422198296,178
2711552,0.79,0.96,0.57,0.585,61.33,1.3966960984980687,0.003351036924868822,178
2719744,0.8,0.965,0.575,0.585,56.735,1.0892076683230698,0.004435679409652948,179
2727936,0.79,0.965,0.575,0.595,61.055,1.9850041130557656,0.005056746304035187,179
2736128,0.795,0.965,0.595,0.61,55.9,1.1143631532322615,0.006262259557843208,179
2744320,0.785,0.965,0.59,0.59,50.495,-1.3859724635258317,0.012433885596692562,179
2752512,0.795,0.965,0.6,0.595,45.125,-1.434499123133719,0.009803789667785168,179
2760704,0.8,0.965,0.595,0.605,43.71,-0.389056921005249,0.007048605941236019,179
2768896,0.775,0.965,0.57,0.59,54.36,0.20906258304603398,0.004702329635620117,179
2777088,0.785,0.955,0.58,0.58,54.48,0.352668019477278,0.011164594441652298,180
2785280,0.79,0.945,0.58,0.565,58.06,0.32129652122966945,0.0060494691133499146,180
2793472,0.8,0.945,0.585,0.565,60.69,0.9190612302627414,0.005988150369375944,180
2801664,0.8,0.94,0.575,0.55,69.3,-0.5742787029594183,0.00364930322393775,180
2809856,0.8,0.935,0.555,0.54,66.325,-0.14756291429512203,0.005260063335299492,180
2818048,0.81,0.93,0.56,0.53,65.14,1.3863908622879535,0.005957793444395065,180
2826240,0.82,0.925,0.555,0.545,60.915,1.8281163286883384,0.008521603420376778,180
2834432,0.83,0.925,0.57,0.56,66.3,2.256957684410736,0.0116280447691679,181
2842624,0.825,0.93,0.565,0.585,69.125,2.1807592438999563,0.005896221846342087,181
2850816,0.835,0.93,0.57,0.6,59.795,0.9718888421775773,0.007733256556093693,181
2859008,0.835,0.93,0.575,0.605,51.075,1.8303731650812551,0.007139525376260281,181
2867200,0.825,0.935,0.565,0.605,47.74,1.6510806900914758,0.011775674298405647,181
2875392,0.825,0.92,0.56,0.59,53.11,1.9304602221236564,0.01147526502609253,181
2883584,0.845,0.915,0.59,0.6,47.435,2.6901260060840286,0.016655024141073227,181
2891776,0.86,0.91,0.61,0.605,44.79,1.670308631262742,0.00608291057869792,182
2899968,0.865,0.91,0.625,0.585,43.715,1.9434019919717684,0.011973492801189423,182
2908160,0.865,0.91,0.63,0.605,40.61,0.5992822768166661,0.008777660317718983,182
2916352,0.87,0.885,0.64,0.585,44.23,0.9903361485339701,0.011819222941994667,182
2924544,0.89,0.885,0.645,0.6,44.18,1.054602356045507,0.01391756534576416,182
2932736,0.895,0.885,0.665,0.6,49.05,1.6502159574301913,0.014440576545894146,183
2940928,0.89,0.895,0.66,0.605,49.125,0.7337336594355293,0.0054772766306996346,183
2949120,0.9,0.89,0.67,0.59,51.065,0.3654531858628616,0.010949160903692245,183
2957312,0.9,0.895,0.66,0.605,48.405,1.3346532303839922,0.002200908027589321,183
2965504,0.905,0.9,0.68,0.605,49.215,0.3068782917689532,0.010230687446892262,183
2973696,0.89,0.91,0.675,0.62,59.865,-0.06046137190423906,0.0006933837430551648,183
2981888,0.885,0.905,0.66,0.605,57.78,-0.2304348535835743,0.002778533846139908,183
2990080,0.885,0.905,0.67,0.6,60.465,-1.630344919860363,0.0029684524051845074,183
2998272,0.885,0.905,0.655,0.575,63.565,-0.9461899227462709,0.00010048499098047614,184
