global_step,success,success_slab_top,success_slab_bottom,ep_len,mean_return,hazard_steps,approx_kl,sps
991232,0.09,0.15,0.0,575.45,-0.33045424103736876,0.0,0.016913607716560364,494
999424,0.07,0.14,0.0,578.51,-0.6645573616027832,0.0,0.004133331589400768,494
1007616,0.06,0.12,0.0,581.02,-0.84185098528862,0.0,0.0031161305960267782,494
1015808,0.03,0.12,0.0,589.69,-1.412301412820816,0.0,0.005246537737548351,494
1024000,0.04,0.11,0.0,586.0,-1.2183588421344758,0.0,0.0056304363533854485,494
1032192,0.05,0.12,0.0,583.33,-1.0358763587474824,0.0,0.006183657795190811,494
1040384,0.06,0.11,0.0,579.77,-0.8458070576190948,0.0,0.0037290349137037992,494
1048576,0.05,0.11,0.0,582.49,-0.9577481937408447,0.0,0.0117357037961483,494
1056768,0.05,0.09,0.0,582.92,-0.9686089825630187,0.0,0.013954589143395424,494
1064960,0.05,0.08,0.0,582.92,-0.978436086177826,0.0,0.005754716694355011,494
1073152,0.06,0.09,0.0,579.39,-0.7653879857063294,0.0,0.009848124347627163,493
1081344,0.07,0.11,0.0,576.75,-0.5652647912502289,0.0,0.007109880447387695,493
1089536,0.08,0.13,0.0,572.53,-0.40319869518280027,0.0,0.0035859080962836742,493
1097728,0.1,0.14,0.0,566.18,-0.04103620886802673,0.0,0.008350509218871593,493
1105920,0.1,0.15,0.0,566.65,-0.04692031979560852,0.0,0.0076217311434447765,493
1114112,0.14,0.19,0.0,553.73,0.6966254353523255,0.0,0.008505217730998993,493
1122304,0.15,0.2,0.0,550.55,0.8790994477272034,0.0,0.004799290560185909,493
1130496,0.17,0.23,0.0,543.36,1.240746350288391,0.0,0.006086158566176891,493
1138688,0.16,0.24,0.0,546.67,1.036174432039261,0.0,0.008075193502008915,493
1146880,0.16,0.26,0.0,547.11,1.0459024965763093,0.0,0.006263833958655596,493
1155072,0.15,0.25,0.0,550.33,0.8528497314453125,0.0,0.004035457968711853,492
1163264,0.17,0.27,0.0,543.45,1.2284012472629546,0.0,0.00993242859840393,492
1171456,0.14,0.28,0.0,553.17,0.6644227349758148,0.0,0.004351562820374966,492
1179648,0.13,0.29,0.0,556.34,0.4742620289325714,0.0,0.005139988847076893,492
1187840,0.13,0.29,0.0,556.8,0.46983436822891234,0.0,0.0048705898225307465,492
1196032,0.16,0.32,0.0,549.5,1.0130218482017517,0.0,0.003792854491621256,492
1204224,0.14,0.3,0.0,555.75,0.6411273002624511,0.0,0.015692945569753647,492
1212416,0.14,0.3,0.0,556.29,0.6328480184078217,0.0,0.0023872260935604572,492
1220608,0.15,0.3,0.0,553.34,0.81631920337677,0.0,0.013334331102669239,492
1228800,0.18,0.31,0.0,544.48,1.3654551589488984,0.0,0.012941147200763226,492
1236992,0.16,0.29,0.0,551.09,0.9905700945854187,0.0,0.003957787528634071,492
1245184,0.17,0.3,0.0,549.09,1.164787302017212,0.0,0.0068636126816272736,491
1253376,0.17,0.31,0.0,547.58,1.1779653215408326,0.0,0.00443246029317379,491
1261568,0.16,0.3,0.0,550.61,0.993051620721817,0.0,0.003683425486087799,491
1269760,0.18,0.31,0.0,542.94,1.3775064361095428,0.0,0.005669094622135162,491
1277952,0.18,0.33,0.0,542.86,1.3769880330562592,0.0,0.010294649749994278,491
1286144,0.17,0.35,0.0,544.6,1.2056505119800567,0.0,0.01211371086537838,491
1294336,0.14,0.32,0.0,553.44,0.6539138221740722,0.0,0.006009226199239492,491
1302528,0.15,0.32,0.0,549.88,0.8444599187374116,0.0,0.01876894198358059,491
1310720,0.19,0.37,0.0,535.83,1.601938360929489,0.0,0.006724671460688114,491
1318912,0.21,0.38,0.0,528.96,1.9788072836399078,0.0,0.005131152458488941,491
1327104,0.19,0.37,0.0,537.04,1.5896761894226075,0.0,0.013439975678920746,491
1335296,0.2,0.38,0.0,534.07,1.772556222677231,0.0,0.0047806380316615105,491
1343488,0.23,0.4,0.0,523.71,2.3385862493515015,0.0,0.0060512772761285305,491
1351680,0.26,0.42,0.0,515.06,2.8882840704917907,0.0,0.004374644719064236,490
