global_step,success,success_slab_top,success_slab_bottom,ep_len,mean_return,hazard_steps,approx_kl,sps,success_rand_spawn
2449408,0.26,0.72,0.0,515.54,-0.8219892829656601,1.41,0.00778922950848937,392,nan
2457600,0.27,0.73,0.0,516.16,-0.7471428030729294,1.41,0.011947566643357277,392,nan
2465792,0.25,0.71,0.0,523.56,-1.3988183641433716,1.41,0.009298862889409065,391,nan
2473984,0.28,0.73,0.0,515.02,-0.5851071405410767,1.16,0.004414496943354607,391,nan
2482176,0.29,0.74,0.0,510.69,-0.27862927079200744,1.06,0.009390008635818958,390,nan
2490368,0.31,0.71,0.0,501.59,0.21197051405906678,0.02,0.009531727060675621,390,nan
2498560,0.32,0.68,0.0,495.96,0.5263996154069901,0.02,0.019390374422073364,389,nan
2506752,0.35,0.66,0.01,487.42,1.3367481654882432,0.02,0.00573505274951458,389,nan
2514944,0.42,0.71,0.01,464.34,3.221560999751091,0.02,0.006493487395346165,388,nan
2523136,0.4,0.7,0.01,468.33,2.8007738786935805,0.01,0.006940713617950678,388,nan
2531328,0.42,0.72,0.01,466.59,3.6203301447629928,0.01,0.0028234634082764387,387,nan
2539520,0.47,0.76,0.01,451.42,4.675086483359337,0.01,0.009781844913959503,387,nan
2547712,0.46,0.77,0.01,458.94,4.195891401767731,0.04,0.009281037375330925,386,nan
2555904,0.46,0.78,0.01,451.74,4.235334248542785,0.04,0.011626765131950378,386,nan
2564096,0.36,0.77,0.01,489.14,1.5971168953180312,0.23,0.0028672246262431145,385,nan
2572288,0.38,0.76,0.01,481.21,1.8401819521188736,0.22,0.023515131324529648,385,nan
2580480,0.37,0.75,0.01,481.32,1.4910150891542435,0.22,0.011139290407299995,385,nan
2588672,0.33,0.77,0.01,490.85,0.5653306317329406,0.22,0.008006846532225609,384,nan
2596864,0.34,0.76,0.01,483.34,0.8684949296712875,0.19,0.004506498575210571,384,nan
2605056,0.38,0.77,0.0,468.42,1.8825295358896255,0.19,0.005032347980886698,383,nan
2613248,0.39,0.77,0.0,465.31,2.0053584665060042,0.0,0.0049127559177577496,383,nan
2621440,0.41,0.76,0.0,459.04,2.4994786411523817,0.0,0.007101251743733883,382,nan
2629632,0.38,0.73,0.01,470.41,1.9257895261049272,0.0,0.006168428808450699,382,nan
2637824,0.39,0.69,0.01,465.48,2.140226690173149,0.0,0.010499607771635056,381,nan
2646016,0.39,0.71,0.01,469.29,1.9645602875947952,0.0,0.005951103754341602,381,nan
2654208,0.37,0.71,0.01,476.84,1.5265792793035506,0.0,0.005264893174171448,380,nan
2662400,0.39,0.74,0.01,475.94,1.9769207656383514,0.0,0.006880969740450382,380,nan
2670592,0.41,0.74,0.01,467.1,2.3524251806735994,0.0,0.0063258325681090355,380,nan
2678784,0.39,0.75,0.01,471.28,2.2674445700645447,0.0,0.007627167738974094,379,nan
2686976,0.37,0.77,0.01,477.56,1.6230011504888535,0.0,0.008006262592971325,379,nan
2695168,0.37,0.76,0.01,477.32,1.4729707318544387,0.9,0.015899326652288437,378,nan
2703360,0.38,0.75,0.01,475.1,1.7691690748929978,0.9,0.003508784808218479,378,nan
2711552,0.38,0.78,0.01,476.24,1.7718594712018967,0.9,0.007508216425776482,378,nan
2719744,0.44,0.79,0.0,460.67,3.2519372123479844,0.9,0.004427924286574125,377,nan
2727936,0.45,0.81,0.0,455.53,3.4557483977079393,0.9,0.00795058999210596,377,nan
2736128,0.49,0.83,0.0,443.91,4.604479835629463,0.06,0.013354816474020481,376,nan
2744320,0.49,0.84,0.0,446.83,4.726743549704552,0.06,0.005461455322802067,376,nan
2752512,0.5,0.84,0.0,437.64,4.945940727591514,0.06,0.01676318794488907,376,nan
2760704,0.4,0.8,0.0,467.76,2.5501856464147568,0.16,0.004709831904619932,375,nan
2768896,0.42,0.77,0.0,460.88,2.864893347620964,0.16,0.005035533104091883,375,nan
2777088,0.41,0.78,0.0,463.77,2.5350178760290145,0.1,0.006882396526634693,374,nan
2785280,0.38,0.77,0.0,473.78,1.7333628803491592,0.1,0.0038345912471413612,374,nan
2793472,0.39,0.77,0.0,471.82,1.8994357389211656,0.1,0.011918171308934689,374,nan
2801664,0.43,0.78,0.0,456.01,2.874859410524368,0.1,0.0021631973795592785,373,nan
2809856,0.4,0.78,0.0,463.88,1.9491743397712709,0.02,0.012557819485664368,373,nan
2818048,0.41,0.77,0.0,462.37,2.366595597267151,0.02,0.005529515445232391,373,nan
2826240,0.42,0.78,0.0,457.43,2.574268112182617,0.02,0.01064564473927021,373,nan
2834432,0.41,0.77,0.0,458.85,2.295048507452011,0.02,0.014200182631611824,373,nan
2842624,0.41,0.8,0.0,455.55,2.365790411233902,0.02,0.01260058581829071,373,nan
2850816,0.41,0.81,0.0,456.5,2.348623125553131,0.0,0.00797529611736536,373,nan
2859008,0.44,0.85,0.0,449.74,3.100720553994179,0.0,0.014484218321740627,373,nan
2867200,0.44,0.87,0.0,447.72,2.994898675084114,0.0,0.006429698318243027,372,nan
2875392,0.48,0.89,0.0,437.37,4.0055612915754315,0.0,0.0065408991649746895,372,nan
2883584,0.49,0.9,0.0,433.72,4.2333151459693905,0.03,0.009679682552814484,372,nan
2891776,0.52,0.93,0.0,424.96,4.908937472105026,0.06,0.017282459884881973,372,nan
2899968,0.5,0.92,0.0,429.37,4.4653182822465896,0.06,0.014140987768769264,372,nan
2908160,0.53,0.93,0.0,419.31,5.347762042880058,0.06,0.009421003982424736,371,nan
2916352,0.52,0.92,0.0,422.04,5.224229092001915,0.06,0.012295734137296677,371,nan
2924544,0.5,0.92,0.0,430.82,4.720829555392266,0.06,0.011129353195428848,371,nan
2932736,0.49,0.91,0.01,435.02,4.208352335691452,0.74,0.008514486253261566,371,nan
2940928,0.5,0.91,0.01,432.05,4.346685104370117,0.77,0.003797464771196246,371,nan
2949120,0.45,0.88,0.01,449.83,3.0789814257621764,0.77,0.00792088732123375,371,nan
2957312,0.44,0.89,0.01,453.43,2.8998439544439316,0.77,0.002723654732108116,371,nan
2965504,0.42,0.88,0.01,459.73,2.2146334153413774,0.77,0.0023100469261407852,371,nan
2973696,0.38,0.87,0.01,471.28,1.3868032014369964,0.07,0.0013299892889335752,370,nan
2981888,0.37,0.86,0.01,476.2,1.1228894150257112,0.03,0.0031978129409253597,370,nan
2990080,0.33,0.85,0.01,491.63,0.09825937867164612,0.0,0.00012360018445178866,370,nan
2998272,0.35,0.86,0.01,487.82,0.45289716482162473,0.0,0.00013471097918227315,370,nan
