global_step,success,success_slab_top,success_slab_bottom,ep_len,mean_return,hazard_steps,approx_kl,sps,success_rand_spawn
557056,0.36,0.83,0.05,479.48,2.489411257505417,0.83,0.019462941214442253,416,nan
565248,0.39,0.82,0.04,466.29,3.056937997341156,0.88,0.03984212875366211,416,nan
573440,0.43,0.84,0.04,451.84,4.286830140352249,0.54,0.022314317524433136,416,nan
581632,0.44,0.86,0.02,448.83,4.280111758708954,0.51,0.03996861353516579,416,nan
589824,0.47,0.86,0.01,437.84,5.055610560178756,0.13,0.0215250626206398,416,nan
598016,0.52,0.85,0.01,418.73,6.2171627342700955,0.1,0.031672921031713486,416,nan
606208,0.49,0.86,0.0,428.17,5.582196172475815,0.08,0.028011534363031387,415,nan
614400,0.47,0.86,0.0,435.21,5.089022718667984,0.04,0.01676495186984539,416,nan
622592,0.46,0.88,0.01,442.38,4.921131323575974,0.02,0.024653207510709763,416,nan
630784,0.45,0.86,0.02,446.46,4.805642365217209,0.02,0.02390807680785656,415,nan
638976,0.42,0.84,0.02,459.59,4.12076918721199,0.02,0.04324068874120712,416,nan
647168,0.38,0.86,0.03,476.35,3.0115227663516997,0.03,0.039876170456409454,416,nan
655360,0.39,0.85,0.04,474.14,3.260706512928009,0.03,0.027656259015202522,416,nan
663552,0.41,0.86,0.04,467.42,3.713000178337097,0.07,0.01921006664633751,416,nan
671744,0.4,0.84,0.04,467.14,3.4222198021411896,0.07,0.020506497472524643,416,nan
679936,0.41,0.84,0.05,461.85,3.535807515382767,0.61,0.024290595203638077,416,nan
688128,0.44,0.8,0.05,450.3,3.989644500017166,1.79,0.02834346517920494,416,nan
696320,0.45,0.8,0.05,442.66,4.3120513439178465,1.79,0.031733039766550064,415,nan
704512,0.44,0.79,0.05,446.05,3.955036234855652,1.76,0.019151754677295685,415,nan
712704,0.42,0.78,0.05,453.3,3.6640399754047395,1.76,0.033083196729421616,416,nan
720896,0.41,0.77,0.03,458.45,3.538154611587524,1.76,0.029003310948610306,416,nan
729088,0.42,0.77,0.03,451.87,3.8750069653987884,0.24,0.0295330248773098,416,nan
737280,0.41,0.79,0.03,453.5,4.013606578111649,0.85,0.020148156210780144,415,nan
745472,0.36,0.77,0.02,471.62,2.8992498993873594,1.33,0.025276698172092438,415,nan
753664,0.41,0.77,0.01,454.77,4.0746227848529815,1.32,0.03259021043777466,415,nan
761856,0.39,0.76,0.01,460.21,3.4333392655849457,4.82,0.05919552594423294,415,nan
770048,0.38,0.78,0.01,462.73,3.596764073371887,4.82,0.01764753833413124,415,nan
778240,0.41,0.81,0.01,454.42,4.286583010554313,3.99,0.015306521207094193,415,nan
786432,0.44,0.81,0.01,451.07,4.953220644593239,4.6,0.022801842540502548,415,nan
794624,0.44,0.82,0.02,453.39,5.013461049199105,4.12,0.022977299988269806,415,nan
802816,0.48,0.84,0.02,439.92,6.145942711234093,0.62,0.04920726269483566,415,nan
811008,0.52,0.84,0.02,430.76,6.785737352967263,0.62,0.026040377095341682,415,nan
819200,0.52,0.85,0.02,426.19,6.645476442575455,1.12,0.030891042202711105,415,nan
827392,0.51,0.86,0.02,427.53,6.516418039798737,1.12,0.04306590557098389,415,nan
835584,0.45,0.84,0.02,443.77,5.412961551547051,0.54,0.03300534561276436,415,nan
843776,0.46,0.85,0.03,442.63,5.628897153735161,0.54,0.04064802825450897,415,nan
851968,0.41,0.86,0.03,455.53,4.688313847184181,0.54,0.018688149750232697,415,nan
860160,0.44,0.88,0.03,446.51,5.539682679772377,0.54,0.02225481905043125,415,nan
868352,0.47,0.86,0.04,437.83,6.196900627017021,0.73,0.03498680144548416,415,nan
876544,0.5,0.87,0.05,430.62,6.830359112024308,0.69,0.02521594986319542,415,nan
884736,0.48,0.87,0.04,432.31,6.632865612506866,1.23,0.03474443405866623,415,nan
892928,0.49,0.87,0.04,425.97,6.838289471864701,2.06,0.02053157426416874,415,nan
901120,0.5,0.86,0.04,421.1,6.810046640634536,2.93,0.015417953953146935,415,nan
909312,0.48,0.87,0.04,430.05,6.383847843408585,2.24,0.028033727779984474,415,nan
917504,0.45,0.88,0.04,439.46,5.610059485435486,2.41,0.031786367297172546,415,nan
925696,0.47,0.88,0.04,430.87,5.794996705055237,2.41,0.024376552551984787,415,nan
933888,0.5,0.88,0.03,422.17,6.421930993795395,1.7,0.03408069908618927,415,nan
942080,0.46,0.86,0.03,436.91,5.430935549736023,1.03,0.016557129099965096,415,nan
950272,0.5,0.87,0.04,421.49,6.307495651245117,1.54,0.03767453506588936,415,nan
958464,0.52,0.88,0.03,413.53,6.749819756150246,1.93,0.02575359120965004,415,nan
966656,0.54,0.89,0.03,402.57,7.350580323338509,1.93,0.01644090935587883,415,nan
974848,0.51,0.89,0.01,415.57,6.9179448872804645,1.27,0.0253703985363245,415,nan
983040,0.48,0.89,0.02,427.86,6.490804483294487,1.07,0.030541833490133286,415,nan
991232,0.45,0.88,0.02,439.9,6.006934255361557,1.14,0.036678001284599304,415,nan
999424,0.41,0.84,0.02,449.3,5.341998292803765,1.12,0.026960916817188263,415,nan
1007616,0.41,0.85,0.02,452.2,5.439469609856605,0.74,0.03666269779205322,415,nan
1015808,0.43,0.85,0.04,451.28,5.534282017350197,0.96,0.028328020125627518,415,nan
1024000,0.46,0.87,0.04,436.54,6.023082197308541,0.96,0.01727411150932312,415,nan
1032192,0.45,0.86,0.04,439.81,5.807572820186615,0.89,0.02434403821825981,415,nan
1040384,0.5,0.87,0.04,425.07,6.8276146793365475,0.4,0.029819713905453682,415,nan
1048576,0.51,0.87,0.04,422.47,7.137160964012146,0.22,0.012512768618762493,415,nan
1056768,0.46,0.88,0.04,432.19,6.1042700552940365,0.36,0.026827437803149223,415,nan
1064960,0.44,0.88,0.03,442.95,5.558311945199966,0.85,0.029687779024243355,415,nan
1073152,0.48,0.9,0.03,426.45,6.4854797267913815,0.85,0.01912468671798706,415,nan
1081344,0.48,0.92,0.03,421.81,6.48885145187378,1.45,0.01813019998371601,415,nan
1089536,0.52,0.93,0.03,408.65,7.350397533178329,1.45,0.020523730665445328,415,nan
1097728,0.49,0.9,0.03,420.39,6.756252123117447,1.45,0.06079566851258278,415,nan
1105920,0.49,0.87,0.01,418.66,6.916641862392425,1.09,0.02269073575735092,415,nan
1114112,0.48,0.84,0.01,420.45,6.574060860872269,0.65,0.03243918716907501,415,nan
1122304,0.45,0.83,0.01,431.78,5.861078336238861,0.26,0.04323103278875351,415,nan
1130496,0.42,0.81,0.01,439.5,5.321822237968445,0.26,0.03287168964743614,415,nan
1138688,0.45,0.81,0.01,430.31,5.845671792030334,0.26,0.03707733005285263,415,nan
1146880,0.46,0.81,0.01,427.01,6.166897577047348,0.86,0.04048817604780197,415,nan
1155072,0.39,0.78,0.01,454.92,4.719109923839569,0.86,0.042766228318214417,415,nan
1163264,0.37,0.78,0.01,464.61,4.48492297410965,0.74,0.0259903222322464,415,nan
1171456,0.4,0.76,0.01,454.08,5.154807146787643,0.6,0.021429145708680153,415,nan
1179648,0.42,0.81,0.01,448.0,5.678407819271087,0.6,0.026586420834064484,415,nan
1187840,0.46,0.83,0.01,432.39,6.3872377300262455,0.0,0.023502014577388763,415,nan
1196032,0.51,0.85,0.01,416.63,7.235170524120331,0.1,0.02624554932117462,415,nan
1204224,0.53,0.87,0.01,409.96,7.507730612158776,0.31,0.018996987491846085,415,nan
1212416,0.51,0.87,0.01,418.08,7.049366264939308,0.31,0.02262718603014946,415,nan
1220608,0.48,0.85,0.01,428.93,6.457258450388909,0.31,0.038915812969207764,415,nan
1228800,0.44,0.85,0.01,443.58,5.627612363696098,0.31,0.015293233096599579,415,nan
1236992,0.4,0.85,0.01,457.2,5.061264099478722,0.31,0.024890240281820297,415,nan
1245184,0.37,0.9,0.01,467.75,4.526849139332771,0.21,0.03963936120271683,415,nan
1253376,0.38,0.91,0.01,462.16,4.919639801383019,0.0,0.025919638574123383,415,nan
1261568,0.39,0.92,0.01,458.47,5.0644875568151475,0.0,0.027674898505210876,415,nan
1269760,0.37,0.92,0.02,467.46,4.501381512284279,0.0,0.03002190589904785,415,nan
1277952,0.4,0.89,0.04,457.09,4.811887276768684,1.2,0.02142047882080078,415,nan
1286144,0.43,0.89,0.04,450.04,5.2203470355272295,1.21,0.027468716725707054,415,nan
1294336,0.42,0.86,0.05,454.14,4.89327412545681,1.26,0.02151123806834221,415,nan
1302528,0.4,0.85,0.06,464.59,4.186983494758606,1.43,0.02036169543862343,415,nan
1310720,0.42,0.86,0.05,456.65,4.740142961740494,1.43,0.028793657198548317,415,nan
1318912,0.44,0.88,0.06,452.15,5.201171771287918,1.4,0.024242740124464035,415,nan
1327104,0.45,0.87,0.06,446.99,5.5628125840425495,0.22,0.022993681952357292,415,nan
1335296,0.42,0.87,0.06,458.43,4.979902527928353,0.22,0.02901419997215271,415,nan
1343488,0.46,0.86,0.06,444.39,6.005417147278786,0.17,0.04456082358956337,415,nan
1351680,0.41,0.84,0.05,460.66,5.060377668738365,0.0,0.023289203643798828,415,nan
1359872,0.42,0.83,0.05,459.64,5.245940083861351,0.18,0.043338850140571594,415,nan
1368064,0.44,0.86,0.03,449.25,5.887447262406349,0.85,0.03434794396162033,415,nan
1376256,0.47,0.87,0.03,439.91,6.38563539326191,1.56,0.03758762776851654,415,nan
1384448,0.51,0.9,0.04,425.86,7.2814112585783,1.83,0.01374322921037674,415,nan
1392640,0.59,0.92,0.04,398.12,8.911659470200538,2.4,0.019757870584726334,415,nan
1400832,0.59,0.91,0.04,396.17,9.052694437503815,2.25,0.02309906668961048,415,nan
1409024,0.55,0.9,0.03,409.1,8.196034853458405,1.58,0.04117713123559952,415,nan
1417216,0.55,0.92,0.03,405.91,8.383368968963623,0.87,0.02888912335038185,415,nan
1425408,0.52,0.94,0.03,417.52,7.730970497131348,0.6,0.014587847515940666,415,nan
1433600,0.46,0.94,0.03,439.8,6.453401598930359,0.6,0.029096750542521477,415,nan
1441792,0.48,0.93,0.03,431.8,6.907366564273834,0.03,0.017873384058475494,415,nan
1449984,0.48,0.92,0.03,431.24,6.998126192092895,0.0,0.01781141199171543,415,nan
1458176,0.43,0.92,0.03,451.53,6.056674489974975,0.0,0.022576935589313507,415,nan
1466368,0.42,0.92,0.02,453.55,5.942864158153534,0.0,0.013286501169204712,415,nan
1474560,0.46,0.92,0.02,438.67,6.612836843729019,0.7,0.01327488198876381,415,nan
1482752,0.44,0.92,0.01,446.02,6.2987142753601075,0.78,0.019265159964561462,415,nan
1490944,0.45,0.93,0.01,439.66,6.467246556282044,0.78,0.022932380437850952,415,nan
1499136,0.47,0.93,0.01,432.1,6.681568993330002,0.78,0.023132260888814926,415,nan
1507328,0.47,0.93,0.01,430.48,6.735066744685173,0.78,0.017728323116898537,415,nan
1515520,0.44,0.92,0.01,442.0,6.202239111661911,0.08,0.01543482206761837,415,nan
1523712,0.44,0.93,0.01,441.68,6.339571757316589,0.0,0.02952689677476883,415,nan
1531904,0.44,0.94,0.01,445.74,6.360274221897125,0.0,0.013610679656267166,415,nan
1540096,0.45,0.94,0.01,443.42,6.583979945778847,0.0,0.025971002876758575,415,nan
1548288,0.48,0.94,0.02,434.42,7.0173917376995085,0.0,0.017316510900855064,415,nan
1556480,0.49,0.94,0.01,428.59,7.0709675425291065,0.0,0.016236944124102592,415,nan
1564672,0.51,0.93,0.02,418.46,7.37112985432148,0.9,0.012465973384678364,415,nan
1572864,0.51,0.93,0.02,414.74,7.3954180508852,0.9,0.015477531589567661,415,nan
1581056,0.53,0.93,0.02,407.63,7.745264292955398,0.9,0.030259154736995697,415,nan
1589248,0.49,0.92,0.02,420.99,6.919778049588204,1.08,0.014860374853014946,415,nan
1597440,0.47,0.92,0.03,429.13,6.402645443081855,1.85,0.023390162736177444,415,nan
1605632,0.45,0.92,0.03,435.99,6.167509135007858,0.95,0.01454065553843975,415,nan
1613824,0.43,0.92,0.03,442.87,5.577982354164123,1.73,0.021563539281487465,415,nan
1622016,0.47,0.92,0.03,425.23,6.24932599902153,1.73,0.014888821169734001,415,nan
1630208,0.47,0.9,0.02,425.2,6.373075724244118,1.55,0.020809311419725418,415,nan
1638400,0.44,0.89,0.02,435.28,6.0861957675218585,0.78,0.017910342663526535,415,nan
1646592,0.47,0.88,0.02,423.84,6.674930256009102,0.78,0.022086074575781822,415,nan
1654784,0.51,0.91,0.01,410.5,7.714819658398628,0.0,0.022851355373859406,415,nan
1662976,0.48,0.89,0.01,424.07,7.2559514874219895,0.0,0.018689652904868126,415,nan
1671168,0.46,0.89,0.01,429.59,6.862777959704399,1.14,0.026899181306362152,415,nan
1679360,0.51,0.88,0.01,411.82,7.645489377379417,1.14,0.02450133115053177,415,nan
1687552,0.48,0.88,0.0,422.87,6.9374216413497924,1.14,0.021426614373922348,415,nan
1695744,0.43,0.87,0.0,440.29,5.888643641471862,1.14,0.01572330668568611,415,nan
1703936,0.44,0.87,0.0,441.38,6.0330331295728685,1.14,0.014845173805952072,415,nan
1712128,0.43,0.87,0.0,444.43,5.869853094816208,1.14,0.015810027718544006,415,nan
1720320,0.45,0.88,0.01,437.27,6.368862556219101,1.05,0.029858659952878952,415,nan
1728512,0.38,0.87,0.01,464.47,4.996182506084442,1.05,0.018947385251522064,415,nan
1736704,0.36,0.87,0.01,471.99,4.599596506357193,1.55,0.02411431074142456,415,nan
1744896,0.37,0.87,0.01,466.27,4.807981553077698,1.55,0.011879755184054375,415,nan
1753088,0.35,0.87,0.01,470.87,4.452554029226303,1.55,0.02365957200527191,415,nan
1761280,0.35,0.87,0.01,468.41,4.4211450630426405,0.5,0.026482976973056793,415,nan
1769472,0.4,0.88,0.01,448.27,5.342564626932144,0.5,0.025721047073602676,415,nan
1777664,0.45,0.89,0.01,432.48,6.304963159561157,0.0,0.008756490424275398,415,nan
1785856,0.48,0.89,0.01,421.86,6.779073265790939,0.0,0.021976199001073837,415,nan
1794048,0.47,0.89,0.01,425.75,6.3965732103586195,0.0,0.017355546355247498,415,nan
1802240,0.48,0.88,0.0,423.79,6.3743356186151505,0.37,0.02702782116830349,414,nan
1810432,0.45,0.87,0.0,434.02,5.612425664663315,0.37,0.011614114977419376,414,nan
1818624,0.4,0.85,0.0,455.47,4.724438552260398,0.37,0.027317099273204803,414,nan
1826816,0.4,0.85,0.0,453.64,4.5930241990089415,0.37,0.02113509550690651,414,nan
1835008,0.39,0.83,0.01,460.25,4.547509523630143,1.0,0.03684694692492485,414,nan
1843200,0.39,0.82,0.01,458.96,4.635256050825119,0.63,0.015518478117883205,414,nan
1851392,0.42,0.81,0.01,450.81,5.285226148962974,0.63,0.020194174721837044,414,nan
1859584,0.45,0.8,0.01,437.96,5.9511670553684235,0.63,0.013951891101896763,414,nan
1867776,0.48,0.79,0.01,427.4,6.636166422963142,0.63,0.019273051992058754,414,nan
1875968,0.45,0.79,0.01,437.18,5.978274189829826,0.0,0.0234390739351511,414,nan
1884160,0.48,0.78,0.01,425.71,6.603986586928368,0.0,0.017880424857139587,414,nan
1892352,0.46,0.79,0.01,430.53,6.151305397748947,0.0,0.02078303135931492,414,nan
1900544,0.48,0.81,0.01,423.1,6.6881052374839784,0.0,0.034825947135686874,414,nan
1908736,0.46,0.8,0.01,432.36,6.097750822305679,0.0,0.01625668630003929,414,nan
1916928,0.47,0.81,0.01,426.78,6.41482540845871,0.04,0.02269221842288971,413,nan
1925120,0.49,0.8,0.01,419.14,6.746801055669785,0.04,0.018454357981681824,412,nan
1933312,0.51,0.81,0.01,416.46,7.094520910382271,0.72,0.02194851264357567,412,nan
1941504,0.5,0.81,0.01,419.87,6.849433484077454,0.72,0.024431273341178894,411,nan
1949696,0.53,0.8,0.01,406.2,7.508860000371933,0.72,0.01608223281800747,410,nan
1957888,0.53,0.79,0.01,408.44,7.39396026968956,0.68,0.009999314323067665,409,nan
1966080,0.48,0.79,0.01,427.75,6.420421854257584,0.68,0.03727448731660843,408,nan
1974272,0.46,0.79,0.01,434.04,6.088413614630699,0.68,0.022122357040643692,408,nan
1982464,0.44,0.81,0.01,442.25,5.69121327996254,0.0,0.01415916346013546,407,nan
1990656,0.37,0.8,0.01,472.99,4.296599785089493,0.0,0.017056863754987717,406,nan
1998848,0.38,0.78,0.01,469.59,4.434485561847687,0.0,0.021189862862229347,405,nan
2007040,0.41,0.79,0.01,453.44,5.172356796264649,0.0,0.022833675146102905,405,nan
2015232,0.44,0.78,0.01,445.87,5.630012755990029,0.0,0.008685488253831863,404,nan
2023424,0.48,0.81,0.01,431.92,6.332339836359024,0.0,0.015685973688960075,403,nan
2031616,0.55,0.86,0.01,402.71,7.773193971514702,0.0,0.01822865568101406,402,nan
2039808,0.55,0.86,0.01,408.24,7.807863920331001,1.13,0.016847383230924606,402,nan
2048000,0.55,0.87,0.01,414.9,7.5605618983507155,1.13,0.027535587549209595,401,nan
2056192,0.53,0.85,0.02,423.24,7.004757555723191,1.74,0.026081694290041924,400,nan
2064384,0.47,0.85,0.02,440.59,6.010685599446297,2.48,0.01783566176891327,399,nan
2072576,0.5,0.89,0.02,429.91,6.585828794836998,2.48,0.011518022045493126,399,nan
2080768,0.44,0.9,0.02,448.72,5.527650993466377,1.74,0.012751152738928795,398,nan
2088960,0.42,0.9,0.03,456.67,5.076610414981842,1.97,0.01985800825059414,398,nan
2097152,0.37,0.91,0.03,474.7,4.529037786126136,1.6,0.01175394095480442,397,nan
2105344,0.4,0.9,0.04,462.3,5.064470511078834,2.49,0.012317242100834846,396,nan
2113536,0.42,0.9,0.04,457.5,5.278172818422317,2.02,0.02055877447128296,396,nan
2121728,0.38,0.89,0.03,473.22,4.353533465266228,2.02,0.01053953543305397,395,nan
2129920,0.35,0.87,0.03,478.95,3.8055002760887144,2.02,0.010697685182094574,394,nan
2138112,0.36,0.86,0.02,473.03,4.000820436477661,1.95,0.02856281027197838,394,nan
2146304,0.38,0.87,0.02,464.84,4.477537244558334,0.55,0.015427974052727222,393,nan
2154496,0.42,0.87,0.02,448.19,5.284165828227997,0.55,0.018647653982043266,393,nan
2162688,0.42,0.88,0.02,447.34,5.448120157122612,0.66,0.024668309837579727,392,nan
2170880,0.39,0.87,0.01,461.72,4.730430382490158,0.66,0.009396462701261044,391,nan
2179072,0.42,0.86,0.01,448.85,5.438492820262909,0.66,0.023056963458657265,391,nan
2187264,0.4,0.82,0.01,452.42,4.948578434586525,0.78,0.019398093223571777,390,nan
2195456,0.43,0.84,0.01,442.42,5.498876320123673,0.78,0.018543943762779236,390,nan
2203648,0.46,0.86,0.02,435.56,6.159529378414154,1.01,0.022055573761463165,389,nan
2211840,0.48,0.87,0.02,429.06,6.573230445384979,1.01,0.018646281212568283,388,nan
2220032,0.49,0.89,0.02,424.4,6.94692154288292,1.01,0.011879447847604752,388,nan
2228224,0.52,0.87,0.02,413.58,7.530448251366615,0.34,0.010801490396261215,387,nan
2236416,0.54,0.89,0.02,405.43,7.999264262318611,0.34,0.04286744445562363,387,nan
2244608,0.49,0.87,0.02,420.66,7.082774704098702,0.0,0.010970030911266804,386,nan
2252800,0.46,0.87,0.02,425.67,6.63893633544445,0.0,0.012734017334878445,386,nan
2260992,0.45,0.88,0.02,433.24,6.564787775874138,0.0,0.014140728861093521,385,nan
2269184,0.46,0.91,0.02,427.65,6.7292460393905635,0.0,0.02229265496134758,385,nan
2277376,0.38,0.86,0.01,460.03,5.087035528421402,0.0,0.012537557631731033,384,nan
2285568,0.37,0.86,0.01,463.4,4.833088295459747,0.48,0.011127698235213757,383,nan
2293760,0.4,0.85,0.0,453.52,5.282047329545021,0.48,0.012710166163742542,383,nan
2301952,0.4,0.84,0.0,454.65,5.104873242974281,0.48,0.014275643974542618,383,nan
2310144,0.38,0.85,0.0,459.45,4.843649231791496,0.48,0.020826250314712524,382,nan
2318336,0.41,0.85,0.0,450.7,5.469398937225342,0.48,0.014257712289690971,382,nan
2326528,0.4,0.86,0.0,453.76,5.34150977909565,0.0,0.02362418919801712,381,nan
2334720,0.4,0.85,0.0,454.03,5.378406876325608,0.0,0.0287531279027462,381,nan
2342912,0.43,0.88,0.0,443.62,5.918387168645859,0.0,0.016313910484313965,380,nan
2351104,0.41,0.89,0.0,448.98,5.731889772415161,0.0,0.014833353459835052,380,nan
2359296,0.4,0.89,0.0,451.96,5.543372131586075,0.0,0.02127334102988243,379,nan
2367488,0.41,0.9,0.0,447.3,5.6550996941328044,0.0,0.014868193306028843,379,nan
2375680,0.42,0.91,0.0,442.02,5.90681034386158,0.0,0.013418379239737988,378,nan
2383872,0.42,0.91,0.0,444.32,5.848819034695626,0.0,0.014515952207148075,378,nan
2392064,0.4,0.89,0.0,453.74,5.358133291006088,0.0,0.012157484889030457,377,nan
2400256,0.42,0.9,0.0,452.54,5.518196097016334,0.0,0.007774394005537033,377,nan
2408448,0.45,0.89,0.0,445.19,6.059253690838814,0.0,0.01448953989893198,377,nan
2416640,0.42,0.88,0.0,459.1,5.4855568593740465,0.0,0.006776346359401941,376,nan
2424832,0.43,0.89,0.0,457.38,5.596833716630936,0.0,0.014574471861124039,376,nan
2433024,0.45,0.88,0.0,448.6,5.923593040704727,0.0,0.012432023882865906,375,nan
2441216,0.45,0.86,0.0,443.23,6.142809102535248,0.44,0.03002575784921646,375,nan
2449408,0.44,0.84,0.0,444.72,5.8605935776233675,0.44,0.009085675701498985,374,nan
