global_step,obey_top,obey_bottom,success_top,success_bottom,wrong_steps,segment_return,approx_kl,sps
548864,0.09,0.225,0.0,0.03,32.205,-2.530025149229914,0.01887962594628334,1056
557056,0.09,0.21,0.0,0.03,33.26,-2.937533681280911,0.019764196127653122,1056
565248,0.09,0.205,0.0,0.03,30.84,-2.3887440133839846,0.03251396864652634,1056
573440,0.08,0.19,0.0,0.025,30.865,-2.0000125262886286,0.02108001708984375,1056
581632,0.075,0.185,0.0,0.02,28.165,-1.9552567675709724,0.01646878942847252,1057
589824,0.075,0.185,0.0,0.02,26.18,-2.160571484360844,0.016791000962257385,1057
598016,0.08,0.17,0.0,0.02,23.445,-1.6949181482195854,0.03956550732254982,1058
606208,0.08,0.175,0.0,0.02,20.71,-1.9122008178383112,0.019590288400650024,1058
614400,0.095,0.15,0.0,0.02,20.425,-1.6678766319528222,0.027137350291013718,1058
622592,0.09,0.15,0.0,0.02,18.095,-1.435551742091775,0.023617301136255264,1058
630784,0.1,0.15,0.0,0.02,16.965,-1.3313444750383496,0.03238310292363167,1058
638976,0.1,0.135,0.0,0.02,14.86,-1.3005575826391578,0.02638993412256241,1058
647168,0.095,0.14,0.0,0.02,14.86,-1.2654240764677525,0.026759380474686623,1058
655360,0.095,0.135,0.0,0.015,9.46,-1.4554490661248565,0.027811884880065918,1058
663552,0.095,0.135,0.0,0.01,9.46,-1.3219187622889876,0.03523874282836914,1059
671744,0.09,0.13,0.0,0.01,9.46,-1.3156505338847637,0.02251662313938141,1059
679936,0.09,0.13,0.0,0.01,7.57,-1.4224406313151121,0.017677977681159973,1059
688128,0.09,0.13,0.0,0.01,4.785,-1.3722491692751646,0.00946411956101656,1059
696320,0.08,0.13,0.0,0.005,4.785,-1.3125705122947693,0.03537712246179581,1060
704512,0.08,0.135,0.0,0.005,2.21,-1.9677158808335662,0.02112969383597374,1060
712704,0.08,0.13,0.0,0.005,2.21,-2.0195942227728665,0.017276601865887642,1060
720896,0.075,0.13,0.0,0.005,2.21,-2.451290433295071,0.04281684011220932,1061
729088,0.06,0.135,0.0,0.005,0.0,-2.7076303381472826,0.02979399263858795,1061
737280,0.06,0.125,0.0,0.005,2.69,-2.0807554833590984,0.02704664133489132,1061
745472,0.06,0.115,0.0,0.0,5.2,-2.1557503044605255,0.026539545506238937,1061
753664,0.06,0.125,0.0,0.0,5.2,-1.8864580253139138,0.018613584339618683,1061
761856,0.055,0.125,0.0,0.0,5.2,-1.8316034385934472,0.057108599692583084,1061
770048,0.045,0.12,0.0,0.0,5.2,-1.9805698599666357,0.01843825727701187,1061
778240,0.045,0.115,0.0,0.0,7.57,-1.4730105614289641,0.02487400360405445,1061
786432,0.045,0.12,0.0,0.0,7.57,-1.3507600193843246,0.022872786968946457,1061
794624,0.045,0.115,0.0,0.0,7.57,-1.325623537413776,0.017151109874248505,1062
802816,0.04,0.115,0.0,0.0,7.57,-1.291917304508388,0.016878392547369003,1062
811008,0.04,0.11,0.0,0.0,7.57,-1.3261167518794537,0.03111097402870655,1063
819200,0.04,0.11,0.0,0.0,7.57,-1.2989388406276703,0.022702708840370178,1063
827392,0.035,0.105,0.0,0.0,7.57,-1.3518244754523039,0.023905765265226364,1063
835584,0.035,0.095,0.0,0.0,7.57,-1.5576270474120975,0.019208990037441254,1063
843776,0.025,0.09,0.0,0.0,7.57,-1.9915804443880916,0.05022799223661423,1063
851968,0.025,0.09,0.0,0.0,8.52,-1.375592759810388,0.008076069876551628,1064
860160,0.015,0.09,0.0,0.0,5.83,-1.4384748628363013,0.024383926764130592,1064
868352,0.01,0.09,0.0,0.0,3.32,-1.459536255337298,0.020827820524573326,1064
876544,0.005,0.09,0.0,0.0,3.32,-2.8130142502486706,0.02200431190431118,1064
884736,0.005,0.08,0.0,0.0,3.32,-3.186329774558544,0.04818651080131531,1064
892928,0.005,0.075,0.0,0.0,0.95,-3.3516584830358624,0.02668911963701248,1064
901120,0.005,0.075,0.0,0.0,3.3,-3.1696769278496504,0.02704489976167679,1065
909312,0.005,0.07,0.0,0.0,5.895,-3.2292750775814056,0.020237339660525322,1065
917504,0.01,0.065,0.0,0.0,8.69,-3.1122856168076396,0.016090266406536102,1065
925696,0.01,0.06,0.0,0.0,11.395,-2.8548978734761477,0.0142789576202631,1065
933888,0.02,0.055,0.0,0.0,11.395,-2.3743439465761185,0.006027349270880222,1065
942080,0.02,0.05,0.0,0.0,13.96,-1.9251922275871038,0.018750762566924095,1065
950272,0.02,0.045,0.0,0.0,16.66,-1.8728905888274312,0.023405205458402634,1065
958464,0.015,0.045,0.0,0.0,16.66,-1.4396354937925935,0.026336457580327988,1065
966656,0.015,0.045,0.0,0.0,16.66,-1.352606383152306,0.028298528864979744,1065
974848,0.015,0.035,0.0,0.0,15.71,-1.3268638690933585,0.020128583535552025,1065
983040,0.015,0.035,0.0,0.0,15.71,-1.2961223414167762,0.03304116055369377,1065
991232,0.015,0.03,0.0,0.0,15.71,-1.2879176260903478,0.030817758291959763,1066
999424,0.02,0.03,0.0,0.0,15.71,-1.313788871280849,0.019830696284770966,1066
1007616,0.02,0.025,0.0,0.0,15.71,-1.3411747692152858,0.018206480890512466,1066
1015808,0.02,0.02,0.0,0.0,15.71,-1.4178233034908772,0.024958942085504532,1066
1024000,0.02,0.01,0.0,0.0,10.765,-1.7532982602715492,0.013965321704745293,1067
1032192,0.02,0.015,0.0,0.0,11.525,-1.6317895916290581,0.01282544806599617,1066
1040384,0.025,0.02,0.0,0.0,6.025,-1.185238297097385,0.030207475647330284,1066
1048576,0.025,0.02,0.0,0.0,6.025,-1.343295375816524,0.031018899753689766,1066
1056768,0.025,0.025,0.0,0.0,3.46,-1.6082462794147432,0.015897579491138458,1066
1064960,0.03,0.03,0.0,0.0,3.46,-2.5721193556673825,0.019990283995866776,1066
1073152,0.03,0.05,0.0,0.0,1.835,-1.9041903596371412,0.044503867626190186,1066
1081344,0.035,0.05,0.0,0.0,1.835,-2.242605528794229,0.030405474826693535,1066
1089536,0.04,0.045,0.0,0.0,1.835,-2.1699936538934708,0.0261073000729084,1066
1097728,0.04,0.055,0.0,0.0,5.7,-1.9457442248240113,0.030529674142599106,1066
1105920,0.045,0.065,0.0,0.0,5.7,-2.030871283262968,0.035278163850307465,1066
1114112,0.065,0.065,0.0,0.0,7.525,-2.0316542857326567,0.022692162543535233,1066
1122304,0.065,0.06,0.0,0.0,7.525,-1.776109314057976,0.031232964247465134,1066
1130496,0.075,0.065,0.0,0.0,7.525,-2.881525249220431,0.02408905327320099,1066
1138688,0.09,0.065,0.0,0.0,10.075,-3.6999313179403543,0.029426826164126396,1066
1146880,0.095,0.08,0.0,0.0,11.555,-2.9320428548380733,0.0244128555059433,1066
1155072,0.095,0.1,0.0,0.0,10.795,-2.6686329441145062,0.028445081785321236,1066
1163264,0.1,0.105,0.0,0.0,16.235,-2.580386427231133,0.012320561334490776,1066
1171456,0.1,0.12,0.0,0.0,18.945,-1.4791161073371768,0.02225465700030327,1065
1179648,0.1,0.125,0.0,0.0,18.945,-1.3993538622744381,0.02272678166627884,1065
1187840,0.11,0.135,0.0,0.0,17.935,-1.1155889998190105,0.03161616623401642,1065
1196032,0.12,0.14,0.0,0.0,17.935,-1.011186372488737,0.02848787233233452,1065
1204224,0.145,0.145,0.0,0.0,17.935,-1.4834565627388656,0.02422957308590412,1065
1212416,0.145,0.145,0.0,0.0,17.935,-2.0379162887111306,0.034609440714120865,1066
1220608,0.155,0.145,0.0,0.0,14.07,-2.03700902312994,0.03143223375082016,1066
1228800,0.175,0.15,0.0,0.0,14.07,-3.0140819381922483,0.026795677840709686,1065
1236992,0.175,0.16,0.0,0.0,14.705,-2.7748983800411224,0.008384151384234428,1065
1245184,0.19,0.17,0.0,0.0,16.865,-2.2177656991407275,0.038950905203819275,1065
1253376,0.2,0.17,0.0,0.0,18.74,-1.5679167155176401,0.039041027426719666,1065
1261568,0.225,0.18,0.0,0.0,17.47,-1.4119679774157703,0.027490295469760895,1065
1269760,0.24,0.19,0.0,0.0,17.47,-1.014949438162148,0.03161277621984482,1065
1277952,0.25,0.195,0.0,0.0,17.47,-1.6584414404351264,0.026230379939079285,1065
1286144,0.28,0.195,0.0,0.0,12.03,-1.4445887506008148,0.031593166291713715,1065
1294336,0.285,0.205,0.0,0.0,9.32,-2.3180593997240067,0.020040489733219147,1065
1302528,0.295,0.22,0.0,0.0,9.32,-2.6625970378518105,0.020783357322216034,1065
1310720,0.3,0.245,0.0,0.0,11.745,-2.0276721622794867,0.01481976080685854,1065
1318912,0.315,0.25,0.0,0.0,11.745,-1.9965688958764076,0.016905974596738815,1064
1327104,0.325,0.25,0.0,0.0,16.84,-1.319263695506379,0.024231713265180588,1064
1335296,0.33,0.255,0.0,0.0,16.84,-1.3383681904524565,0.02919672429561615,1064
1343488,0.34,0.27,0.0,0.0,16.905,-1.7718363404273987,0.033256590366363525,1064
1351680,0.34,0.285,0.0,0.0,16.905,-1.9549101796001196,0.030901964753866196,1064
1359872,0.34,0.28,0.0,0.0,14.645,-1.7736409259960055,0.01667208969593048,1064
1368064,0.36,0.29,0.0,0.0,13.43,-1.8811083883047104,0.01754085347056389,1064
1376256,0.36,0.31,0.0,0.0,15.745,-1.7344200033694506,0.01598503813147545,1064
1384448,0.385,0.32,0.0,0.0,13.3,-1.3037062240764499,0.020472165197134018,1064
1392640,0.38,0.345,0.0,0.0,13.51,-1.6527531172614545,0.020994190126657486,1064
1400832,0.4,0.36,0.0,0.0,14.69,-1.4882215848192573,0.02129599079489708,1064
1409024,0.405,0.375,0.0,0.0,14.84,-1.92469900008291,0.013732700608670712,1064
1417216,0.425,0.405,0.0,0.0,14.84,-1.6313729169778526,0.03432897478342056,1064
1425408,0.43,0.42,0.0,0.0,14.855,-1.5605985356960446,0.016384141519665718,1064
1433600,0.46,0.435,0.0,0.0,14.855,-1.8828344056382775,0.0439365953207016,1064
1441792,0.485,0.445,0.0,0.0,17.645,-1.4495818624272943,0.014025370590388775,1064
1449984,0.485,0.465,0.0,0.0,12.55,-1.257280527614057,0.02375032566487789,1064
1458176,0.52,0.49,0.0,0.0,15.115,-0.786323490581708,0.017594406381249428,1063
1466368,0.525,0.505,0.0,0.0,15.115,-0.6049297699937597,0.011579922400414944,1063
1474560,0.545,0.525,0.0,0.0,15.115,-1.1537770375143737,0.007435204461216927,1064
1482752,0.555,0.545,0.0,0.0,14.915,-0.592171713069547,0.014976797625422478,1064
1490944,0.57,0.565,0.0,0.0,12.095,-0.45958243787754327,0.012220396660268307,1064
1499136,0.6,0.58,0.0,0.0,9.465,-0.22195587086025625,0.01978546380996704,1064
1507328,0.605,0.585,0.0,0.0,9.72,-0.7858510706573725,0.01481829583644867,1064
1515520,0.62,0.61,0.0,0.0,9.485,-1.4599095960147679,0.022317998111248016,1064
1523712,0.64,0.63,0.0,0.0,8.33,-1.2211981450673193,0.028594767674803734,1064
1531904,0.655,0.655,0.0,0.0,9.975,-1.2289305588928983,0.0241242665797472,1063
1540096,0.66,0.68,0.0,0.0,9.975,-0.5657327949884348,0.009912966750562191,1063
1548288,0.67,0.69,0.0,0.0,7.47,-0.8492715181782842,0.015080368146300316,1063
1556480,0.66,0.705,0.0,0.0,7.795,-0.8338299836032093,0.01553390733897686,1063
1564672,0.67,0.715,0.0,0.0,5.005,-0.7689437194494531,0.01619034633040428,1063
1572864,0.705,0.73,0.0,0.0,2.375,-0.606518670276273,0.02269092947244644,1063
1581056,0.705,0.73,0.0,0.0,2.375,-0.3915304336405825,0.01581602543592453,1063
1589248,0.7,0.755,0.0,0.0,2.375,-0.3807370639988221,0.013774096965789795,1063
1597440,0.715,0.775,0.0,0.0,2.375,-0.4020096607855521,0.013699529692530632,1063
1605632,0.73,0.78,0.0,0.0,2.375,-0.5854305546381511,0.031852398067712784,1063
1613824,0.745,0.815,0.0,0.0,2.375,-0.4283271236345172,0.019135434180498123,1063
1622016,0.76,0.835,0.0,0.0,2.375,-0.5180594662670046,0.018662041053175926,1063
1630208,0.76,0.85,0.0,0.0,2.12,-0.6565060515713412,0.01024453155696392,1063
1638400,0.775,0.855,0.0,0.0,2.12,-0.5994807232636958,0.024535374715924263,1063
1646592,0.775,0.875,0.0,0.0,0.325,-0.36795540945604444,0.016618594527244568,1063
1654784,0.795,0.875,0.0,0.0,0.325,-0.1456367910723202,0.01058125402778387,1063
1662976,0.795,0.875,0.0,0.0,0.325,-0.38301384449005127,0.01753978058695793,1063
1671168,0.795,0.875,0.0,0.0,0.325,-0.31437805597670376,0.018272828310728073,1063
1679360,0.805,0.875,0.0,0.0,0.0,-0.47135898121632636,0.0131650036200881,1063
1687552,0.81,0.9,0.0,0.0,0.0,-0.5622744467109442,0.015326120890676975,1063
1695744,0.82,0.9,0.0,0.0,0.0,-0.454036608338356,0.009584665298461914,1063
1703936,0.815,0.91,0.0,0.0,0.0,-0.6148879862448666,0.013873111456632614,1063
1712128,0.815,0.92,0.0,0.0,0.11,-0.7202118448913097,0.006395681761205196,1063
1720320,0.825,0.925,0.0,0.0,0.11,-0.4181616324058268,0.01743946596980095,1063
1728512,0.82,0.94,0.0,0.0,0.11,-0.20712828141404316,0.009023316204547882,1063
1736704,0.815,0.945,0.0,0.0,0.11,-0.6190388317918405,0.02900121733546257,1063
1744896,0.82,0.945,0.0,0.0,0.11,-0.5170460500521585,0.015797914937138557,1063
1753088,0.83,0.955,0.0,0.0,0.11,-0.48669225617777556,0.03364208713173866,1063
1761280,0.845,0.96,0.0,0.0,0.11,-0.5515885594650172,0.017338603734970093,1062
1769472,0.86,0.96,0.0,0.0,0.11,-0.5340268695726991,0.011445535346865654,1062
1777664,0.87,0.96,0.0,0.0,0.11,-0.5788979800418019,0.015602944418787956,1062
1785856,0.895,0.965,0.0,0.0,0.2,-0.7707379828207195,0.00589385349303484,1062
1794048,0.9,0.965,0.0,0.0,0.2,-0.6333901423495263,0.013325076550245285,1062
1802240,0.905,0.975,0.0,0.0,0.2,-0.3235816470987629,0.012704979628324509,1062
1810432,0.905,0.975,0.0,0.0,0.2,-0.41978905227733776,0.02104717120528221,1062
1818624,0.915,0.98,0.0,0.0,0.2,-0.4695427945407573,0.01602565497159958,1062
1826816,0.925,0.975,0.0,0.0,0.2,-0.39879070228198543,0.015580566599965096,1063
1835008,0.93,0.975,0.005,0.0,0.09,-0.41977209370816126,0.006027119234204292,1063
1843200,0.935,0.97,0.005,0.0,0.09,-0.20223022569552995,0.01906946860253811,1062
1851392,0.935,0.97,0.005,0.0,0.09,-0.4317398458952084,0.01765594817698002,1062
1859584,0.93,0.97,0.005,0.0,0.09,-0.5664158686995506,0.021941116079688072,1062
1867776,0.935,0.975,0.005,0.0,0.09,-0.4577078550355509,0.010287972167134285,1062
1875968,0.935,0.975,0.005,0.0,0.09,-0.45590304594952613,0.011992433108389378,1062
1884160,0.935,0.975,0.005,0.0,0.09,-0.8190270555205643,0.0070088692009449005,1062
1892352,0.94,0.975,0.005,0.0,0.09,-1.1858650967478752,0.020909279584884644,1062
1900544,0.94,0.975,0.005,0.0,0.09,-1.0347409851383418,0.00721890851855278,1062
1908736,0.94,0.975,0.005,0.0,0.0,-1.4776922184973955,0.0371919721364975,1062
1916928,0.945,0.96,0.005,0.0,2.765,-1.44163174694404,0.01129969023168087,1062
1925120,0.945,0.96,0.005,0.0,2.765,-1.023423385573551,0.025441667065024376,1062
1933312,0.945,0.96,0.005,0.0,4.875,-1.0841836063773371,0.03920704871416092,1062
1941504,0.94,0.96,0.005,0.0,4.875,-1.0003519768943079,0.006774175446480513,1062
1949696,0.94,0.96,0.005,0.0,4.875,-1.6727526293834671,0.011679389514029026,1062
1957888,0.94,0.96,0.005,0.0,6.66,-0.6375507958000526,0.00779353454709053,1062
1966080,0.945,0.96,0.005,0.0,6.66,-0.42190353909973055,0.011328395456075668,1062
1974272,0.94,0.96,0.005,0.0,6.66,-0.5171634879079647,0.01252507884055376,1062
1982464,0.945,0.96,0.005,0.0,6.66,-0.5700335584988352,0.03258589282631874,1062
1990656,0.94,0.965,0.005,0.0,7.255,-1.1731399527052417,0.009388200007379055,1062
1998848,0.94,0.965,0.005,0.0,7.255,-0.32597371490555815,0.02417483553290367,1062
2007040,0.94,0.96,0.005,0.0,7.255,-0.6170806531445123,0.010434703901410103,1062
2015232,0.935,0.96,0.005,0.0,7.255,-0.8888524370267987,0.01828739047050476,1062
2023424,0.935,0.96,0.005,0.0,7.255,-1.1335519714048132,0.02670479752123356,1062
2031616,0.925,0.96,0.005,0.0,8.5,-0.7566749230027199,0.008884362876415253,1062
2039808,0.925,0.97,0.005,0.0,5.735,-0.45745755173265934,0.017448246479034424,1062
2048000,0.925,0.97,0.005,0.0,5.735,-0.5208005324238911,0.0189829021692276,1062
2056192,0.925,0.97,0.005,0.0,3.625,-1.3174110103282146,0.009616165421903133,1062
2064384,0.925,0.97,0.005,0.0,3.625,-0.5913687101565301,0.019437916576862335,1062
2072576,0.93,0.97,0.005,0.0,3.185,-0.6789157770108432,0.010841215029358864,1061
2080768,0.93,0.97,0.005,0.0,3.185,-1.1598602531012148,0.01705186441540718,1061
2088960,0.93,0.97,0.005,0.0,4.3,-1.0381509069120511,0.013524113222956657,1061
2097152,0.93,0.97,0.0,0.0,4.3,-1.4434632121119648,0.01480376161634922,1061
2105344,0.925,0.97,0.0,0.0,5.18,-1.549792038043961,0.019078124314546585,1061
2113536,0.915,0.97,0.0,0.0,6.095,-0.8601692489464767,0.014011680148541927,1061
2121728,0.92,0.97,0.0,0.0,6.095,-1.021115733543411,0.006276670377701521,1061
2129920,0.915,0.97,0.0,0.0,8.045,-1.4077904596924782,0.021519925445318222,1061
2138112,0.91,0.975,0.0,0.0,8.955,-1.1539342470932752,0.012647281400859356,1061
2146304,0.905,0.975,0.0,0.0,9.425,-0.9440695023513399,0.01662805676460266,1061
2154496,0.905,0.98,0.0,0.0,8.18,-0.4281588712183293,0.01984710991382599,1061
2162688,0.9,0.985,0.0,0.0,8.18,-1.0906333038583398,0.015470825135707855,1061
2170880,0.895,0.985,0.0,0.0,9.35,-0.81752440915443,0.01285486575216055,1061
2179072,0.895,0.985,0.0,0.0,9.35,-0.5682007619761862,0.005853693000972271,1061
2187264,0.895,0.98,0.0,0.0,8.005,-0.42032037681201473,0.01730627939105034,1061
2195456,0.895,0.98,0.0,0.0,8.005,-1.2049083660822362,0.003124748356640339,1061
2203648,0.895,0.975,0.0,0.0,9.13,-1.7034387607127428,0.00915892980992794,1061
2211840,0.905,0.975,0.0,0.0,8.015,-1.384578174795024,0.007780430372804403,1061
2220032,0.89,0.975,0.0,0.0,10.51,-1.2228536847396754,0.01328708790242672,1061
2228224,0.895,0.97,0.0,0.0,8.12,-0.1422168865101412,0.012132300063967705,1061
2236416,0.89,0.97,0.0,0.0,8.15,-2.1466532394988462,0.00521482340991497,1061
2244608,0.885,0.965,0.0,0.0,9.075,-1.4738789515104145,0.014212461188435555,1061
2252800,0.885,0.965,0.0,0.0,8.405,-1.7074435302056372,0.014163939282298088,1061
2260992,0.88,0.965,0.0,0.0,7.495,-2.1540800062939525,0.017128709703683853,1061
2269184,0.87,0.965,0.0,0.0,9.48,-2.3727355166338384,0.019922899082303047,1061
2277376,0.87,0.965,0.0,0.0,12.33,-2.201718282420188,0.018169239163398743,1061
2285568,0.87,0.96,0.0,0.0,12.65,-1.2631805124692619,0.014995640143752098,1061
2293760,0.865,0.96,0.0,0.0,13.065,-1.3371278932318091,0.010475561022758484,1061
2301952,0.87,0.965,0.0,0.0,13.555,-1.3690685755573213,0.0102777611464262,1061
2310144,0.865,0.965,0.0,0.0,14.125,-1.0315620227484033,0.025837812572717667,1061
2318336,0.86,0.965,0.0,0.0,14.105,-1.8629534495994449,0.01953386887907982,1061
2326528,0.86,0.96,0.0,0.0,15.86,-2.110805036034435,0.015080446377396584,1061
2334720,0.85,0.96,0.0,0.0,14.8,-1.053794348379597,0.016501810401678085,1061
2342912,0.845,0.955,0.0,0.0,15.87,-2.074943625833839,0.023221880197525024,1061
2351104,0.845,0.95,0.0,0.0,16.105,-1.543378422036767,0.019117793068289757,1061
2359296,0.855,0.945,0.0,0.0,17.645,-1.371898984303698,0.014928841963410378,1061
2367488,0.86,0.945,0.0,0.0,17.59,-0.8056267958017997,0.017393574118614197,1061
2375680,0.855,0.945,0.0,0.0,18.025,-1.8320661557954736,0.014320354908704758,1060
2383872,0.855,0.945,0.0,0.0,18.025,-1.0713920923881233,0.0197591595351696,1060
2392064,0.86,0.94,0.0,0.0,13.845,-1.1808284255675972,0.007774215191602707,1060
2400256,0.855,0.94,0.0,0.0,12.4,-1.3797011494170874,0.013004371896386147,1060
2408448,0.85,0.935,0.0,0.0,15.33,-2.096917737275362,0.020246611908078194,1060
2416640,0.845,0.935,0.0,0.0,15.025,-1.7855872171930969,0.031179465353488922,1060
2424832,0.845,0.93,0.0,0.0,16.06,-1.480986698064953,0.02005969174206257,1060
2433024,0.84,0.93,0.0,0.0,17.05,-0.46671381330816075,0.011042775586247444,1060
2441216,0.84,0.935,0.0,0.0,17.05,-0.679453312070109,0.0053100790828466415,1060
2449408,0.845,0.935,0.0,0.0,14.19,-0.7859456667210907,0.008566047996282578,1060
2457600,0.855,0.935,0.0,0.0,14.19,-1.4839513676706702,0.009097529575228691,1060
2465792,0.85,0.94,0.0,0.0,11.685,-2.354779263259843,0.008079655468463898,1060
